population_site_id,gene_id,min_population_n,populations_assessed_sensitivity,population_q10_sensitivity,population_breadth_sensitivity,max_alt_af_sensitivity,site_score_sensitivity,class_sensitivity
AGAP004739__SITE03,AGAP004739,20,10,0.959401709401709,0.9,0.0641025641025641,0.965801578189638,INTERMEDIATE
AGAP004739__SITE04,AGAP004739,20,10,0.967521367521368,0.9,0.0512820512820513,0.969833160206294,INTERMEDIATE
AGAP004739__SITE05,AGAP004739,20,10,1,1,0,1,ROBUST
AGAP008578__SITE01,AGAP008578,20,10,0.93582905982906,0.9,0.0897435897435897,0.954332586153481,INTERMEDIATE
AGAP008578__SITE02,AGAP008578,20,10,0.938251678876679,0.9,0.0897435897435897,0.955364680147796,INTERMEDIATE
AGAP008578__SITE03,AGAP008578,20,10,0.90449423815621,0.8,0.109090909090909,0.928071611487104,INTERMEDIATE
AGAP008578__SITE04,AGAP008578,20,10,0.99026936026936,1,0.00909090909090909,0.995165711844816,ROBUST
AGAP008578__SITE05,AGAP008578,20,10,0.987746478873239,1,0.0140845070422535,0.994222198864831,ROBUST
AGAP010220__SITE01,AGAP010220,20,10,0.979700854700855,1,0.0320512820512821,0.99078724964919,ROBUST
AGAP010220__SITE02,AGAP010220,20,10,0.784353393085788,0.6,0.211267605633803,0.848730244424485,INTERMEDIATE
AGAP010220__SITE03,AGAP010220,20,10,0.784353393085788,0.6,0.211267605633803,0.848730244424485,INTERMEDIATE
AGAP010220__SITE04,AGAP010220,20,10,0.679702380952381,0.5,0.339285714285714,0.754280605899076,CONCERN
AGAP010220__SITE05,AGAP010220,20,10,0.679702380952381,0.5,0.339285714285714,0.754280605899076,CONCERN
AGAP005920__SITE01,AGAP005920,20,10,0.955527777777778,0.9,0.0625,0.946947324068066,UNRESOLVED_ACCESSIBILITY
AGAP005920__SITE02,AGAP005920,20,10,0.982169014084507,1,0.0133333333333333,0.99290295003854,ROBUST
AGAP005920__SITE03,AGAP005920,20,10,0.914111111111111,0.9,0.106666666666667,0.940600983179341,INTERMEDIATE
AGAP005920__SITE04,AGAP005920,20,10,0.987487922705314,1,0.0144927536231884,0.99318389934386,ROBUST
AGAP005920__SITE05,AGAP005920,20,10,0.991158249158249,1,0.00666666666666667,0.995550400953386,ROBUST
AGAP001108__SITE01,AGAP001108,20,10,0.998933782267115,1,0.00168350168350168,0.999325223330198,ROBUST
AGAP001108__SITE02,AGAP001108,20,10,0.932302188552188,0.8,0.0625,0.934725333918431,INTERMEDIATE
AGAP001108__SITE03,AGAP001108,20,10,0.604111111111111,0,0.416666666666667,0.572900556740109,CONCERN
AGAP001108__SITE04,AGAP001108,20,10,0.604111111111111,0,0.416666666666667,0.600779021558872,CONCERN
AGAP001108__SITE05,AGAP001108,20,10,0.987762345679012,1,0.0125,0.993824914777962,ROBUST
AGAP010453__SITE01,AGAP010453,20,10,0.968853998926462,1,0.0326086956521739,0.983728749569383,ROBUST
AGAP010453__SITE02,AGAP010453,20,10,0.807422891118543,0.8,0.224358974358974,0.885134111058024,INTERMEDIATE
AGAP010453__SITE03,AGAP010453,20,10,0.876438492063492,0.9,0.166666666666667,0.931472807095475,INTERMEDIATE
AGAP010453__SITE04,AGAP010453,20,10,0.876438492063492,0.9,0.166666666666667,0.931472807095475,INTERMEDIATE
AGAP010453__SITE05,AGAP010453,20,10,0.987746478873239,1,0.0140845070422535,0.994781900357368,ROBUST
AGAP006098__SITE01,AGAP006098,20,10,0.956495169082125,1,0.0466666666666667,0.979739641595336,ROBUST
AGAP006098__SITE02,AGAP006098,20,10,0.960480676328502,1,0.0466666666666667,0.981109152735288,ROBUST
AGAP006098__SITE03,AGAP006098,20,10,0.885258215962441,0.8,0.126760563380282,0.915951930488403,INTERMEDIATE
AGAP006098__SITE04,AGAP006098,20,10,0.924050078247262,0.6,0.0727272727272727,0.898467937278427,INTERMEDIATE
AGAP006098__SITE05,AGAP006098,20,10,0.924050078247262,0.7,0.0727272727272727,0.914187553483118,INTERMEDIATE
AGAP012461__SITE01,AGAP012461,20,0,,,,,UNRESOLVED_CONTIG
AGAP012461__SITE02,AGAP012461,20,0,,,,,UNRESOLVED_CONTIG
AGAP012461__SITE03,AGAP012461,20,0,,,,,UNRESOLVED_CONTIG
AGAP012461__SITE04,AGAP012461,20,0,,,,,UNRESOLVED_CONTIG
AGAP012461__SITE05,AGAP012461,20,0,,,,,UNRESOLVED_CONTIG
AGAP006766__SITE01,AGAP006766,20,10,0.979684265010352,1,0.016304347826087,0.990945215691728,ROBUST
AGAP006766__SITE02,AGAP006766,20,10,0.432306763285024,0.3,0.666666666666667,0.604373776819835,CONCERN
AGAP006766__SITE03,AGAP006766,20,10,0.972763504611331,1,0.0272727272727273,0.984999850760315,ROBUST
AGAP006766__SITE04,AGAP006766,20,10,0.957521367521368,0.9,0.0512820512820513,0.962908853170047,INTERMEDIATE
AGAP006766__SITE05,AGAP006766,20,10,0.835777777777778,0.2,0.166666666666667,0.795865197820422,INTERMEDIATE
AGAP012499__SITE01,AGAP012499,20,0,,,,,UNRESOLVED_CONTIG
AGAP012499__SITE02,AGAP012499,20,0,,,,,UNRESOLVED_CONTIG
AGAP012499__SITE03,AGAP012499,20,0,,,,,UNRESOLVED_CONTIG
AGAP012499__SITE04,AGAP012499,20,0,,,,,UNRESOLVED_CONTIG
AGAP012499__SITE05,AGAP012499,20,0,,,,,UNRESOLVED_CONTIG
AGAP007965__SITE01,AGAP007965,20,10,0.274091880341881,0,0.82051282051282,0.429222221083229,CONCERN
AGAP007965__SITE02,AGAP007965,20,10,0.943305555555555,0.9,0.0375,0.958094512556266,ROBUST
AGAP007965__SITE03,AGAP007965,20,10,0.380664251207729,0,0.601449275362319,0.503917723751841,CONCERN
AGAP007965__SITE04,AGAP007965,20,10,0.948147104851331,0.9,0.0422535211267606,0.960348737532992,ROBUST
AGAP007965__SITE05,AGAP007965,20,10,0.189583333333334,0,0.833333333333333,0.284078491471216,CONCERN
AGAP012519__SITE01,AGAP012519,20,0,,,,,UNRESOLVED_CONTIG
AGAP012519__SITE02,AGAP012519,20,0,,,,,UNRESOLVED_CONTIG
AGAP012519__SITE03,AGAP012519,20,0,,,,,UNRESOLVED_CONTIG
AGAP012519__SITE04,AGAP012519,20,0,,,,,UNRESOLVED_CONTIG
AGAP012519__SITE05,AGAP012519,20,0,,,,,UNRESOLVED_CONTIG
AGAP007031__SITE01,AGAP007031,20,10,0.711228632478632,0.9,0.448717948717949,0.852956685209484,INTERMEDIATE
AGAP007031__SITE02,AGAP007031,20,10,0.711228632478632,0.9,0.448717948717949,0.852530245977074,INTERMEDIATE
AGAP007031__SITE03,AGAP007031,20,10,0.825724637681159,0.9,0.25,0.911260583727326,INTERMEDIATE
AGAP007031__SITE04,AGAP007031,20,10,0.825724637681159,0.9,0.25,0.912513248972529,INTERMEDIATE
AGAP007031__SITE05,AGAP007031,20,10,0.976749011857708,1,0.0272727272727273,0.988661472774468,ROBUST
AGAP011377__SITE01,AGAP011377,20,10,0.00398550724637681,0,1,0.175436675319057,CONCERN
AGAP011377__SITE02,AGAP011377,20,10,0.0376068376068378,0,1,0.218383585734332,CONCERN
AGAP011377__SITE03,AGAP011377,20,10,0.189662332972192,0,0.826923076923077,0.355954618834322,CONCERN
AGAP011377__SITE04,AGAP011377,20,10,0.785815217391304,0.3,0.2125,0.775934081533327,INTERMEDIATE
AGAP011377__SITE05,AGAP011377,20,10,0.899672619047619,0.9,0.125,0.930653762437811,INTERMEDIATE
AGAP004050__SITE01,AGAP004050,20,10,1,1,0,1,ROBUST
AGAP004050__SITE02,AGAP004050,20,10,1,1,0,1,ROBUST
AGAP004050__SITE03,AGAP004050,20,10,0.830015432098765,0.5,0.1875,0.827639785530022,INTERMEDIATE
AGAP004050__SITE04,AGAP004050,20,10,0.830015432098765,0.5,0.1875,0.832224007278423,INTERMEDIATE
AGAP004050__SITE05,AGAP004050,20,10,0.491545893719806,0,0.521739130434783,0.534331963371548,CONCERN
AGAP028779__SITE01,AGAP028779,20,10,0.783796296296296,0.7,0.166666666666667,0.866558526810392,INTERMEDIATE
AGAP028779__SITE02,AGAP028779,20,10,0.783796296296296,0.7,0.166666666666667,0.866558526810392,INTERMEDIATE
AGAP028779__SITE03,AGAP028779,20,10,0.783796296296296,0.7,0.166666666666667,0.866558526810392,INTERMEDIATE
AGAP028779__SITE04,AGAP028779,20,10,0.998933782267115,1,0.00168350168350168,0.99937852823425,ROBUST
AGAP028779__SITE05,AGAP028779,20,10,0.998933782267115,1,0.00168350168350168,0.99937852823425,ROBUST
AGAP007999__SITE01,AGAP007999,30,9,0.876414768806073,0.777777777777778,0.13768115942029,0.906250643779034,INTERMEDIATE
AGAP007999__SITE02,AGAP007999,30,9,0.987742504409172,1,0.00892857142857143,0.993750658085235,ROBUST
AGAP007999__SITE03,AGAP007999,30,9,0.988977072310406,1,0.00892857142857143,0.994299172128774,ROBUST
AGAP007999__SITE04,AGAP007999,30,9,0.528803418803419,0,0.474358974358974,0.548704189674339,CONCERN
AGAP007999__SITE05,AGAP007999,30,9,0.974202898550725,1,0.0108695652173913,0.99011835233769,ROBUST
AGAP005917__SITE01,AGAP005917,30,9,0.972222222222222,1,0.02,0.989003316749585,ROBUST
AGAP005917__SITE02,AGAP005917,30,9,0.997530864197531,1,0.00336700336700337,0.998672881384324,ROBUST
AGAP005917__SITE03,AGAP005917,30,9,0,0,1,0.157222814498934,CONCERN
AGAP005917__SITE04,AGAP005917,30,9,0,0,1,0.155303837953092,CONCERN
AGAP005917__SITE05,AGAP005917,30,9,0.968049382716049,1,0.0202020202020202,0.984395128733437,ROBUST
AGAP011966__SITE01,AGAP011966,30,9,0.961449275362319,1,0.025,0.983464664256358,ROBUST
AGAP011966__SITE02,AGAP011966,30,9,0.295962441314554,0,0.709090909090909,0.405800069526157,CONCERN
AGAP011966__SITE03,AGAP011966,30,9,0.295962441314554,0,0.709090909090909,0.407185997031488,CONCERN
AGAP011966__SITE04,AGAP011966,30,9,0.986623015873016,1,0.0133333333333333,0.992843742596541,ROBUST
AGAP011966__SITE05,AGAP011966,30,9,0.00533333333333333,0,1,0.0760668088130775,CONCERN
AGAP004036__SITE01,AGAP004036,30,9,0.662146307798482,0.111111111111111,0.333333333333333,0.668832596850118,CONCERN
AGAP004036__SITE02,AGAP004036,30,9,0.250130063173542,0,0.756410256410256,0.358106841964727,CONCERN
AGAP004036__SITE03,AGAP004036,30,9,0.945471014492754,0.888888888888889,0.0625,0.958866865208121,INTERMEDIATE
AGAP004036__SITE04,AGAP004036,30,9,0.945471014492754,0.888888888888889,0.0625,0.958680298043942,INTERMEDIATE
AGAP004036__SITE05,AGAP004036,30,9,0.824320987654321,0.444444444444444,0.1125,0.828474525520545,INTERMEDIATE
AGAP004825__SITE01,AGAP004825,30,9,1,1,0,0.95,UNRESOLVED_ACCESSIBILITY
AGAP004825__SITE02,AGAP004825,30,9,0.639554969989752,0.444444444444444,0.318840579710145,0.754053014306097,CONCERN
AGAP004825__SITE03,AGAP004825,30,9,0.718572195383789,0.333333333333333,0.276094276094276,0.747849186268503,INTERMEDIATE
AGAP004825__SITE04,AGAP004825,30,9,0.896739130434783,0.888888888888889,0.125,0.937795301443095,INTERMEDIATE
AGAP004825__SITE05,AGAP004825,30,9,0.973333333333334,1,0.0272727272727273,0.989006913484525,ROBUST
AGAP003595__SITE01,AGAP003595,30,9,0.968043818466354,1,0.0211267605633803,0.984247958730826,ROBUST
AGAP003595__SITE02,AGAP003595,30,9,0.691429681429681,0.555555555555556,0.391025641025641,0.795179874023158,CONCERN
AGAP003595__SITE03,AGAP003595,30,9,0.90037558685446,0.444444444444444,0.1,0.865715787260879,INTERMEDIATE
AGAP003595__SITE04,AGAP003595,30,9,0.984472049689441,1,0.0133928571428571,0.992246743765644,ROBUST
AGAP003595__SITE05,AGAP003595,30,9,0.955255086071988,0.888888888888889,0.02,0.967455207196746,ROBUST
AGAP007413__SITE01,AGAP007413,30,9,0.79271646228168,0.222222222222222,0.217391304347826,0.780615535952979,INTERMEDIATE
AGAP007413__SITE02,AGAP007413,30,9,0.891916456000963,0.555555555555556,0.0666666666666667,0.883707614355607,INTERMEDIATE
AGAP007413__SITE03,AGAP007413,30,9,0.98231884057971,1,0.0181818181818182,0.990563234083675,ROBUST
AGAP007413__SITE04,AGAP007413,30,9,0.946412664018298,0.888888888888889,0.0705128205128205,0.959287136263172,INTERMEDIATE
AGAP007413__SITE05,AGAP007413,30,9,0.245893719806764,0,0.833333333333333,0.379739243739893,CONCERN
AGAP009600__SITE01,AGAP009600,30,9,0.726830174656262,0.666666666666667,0.346153846153846,0.829181711287487,INTERMEDIATE
AGAP009600__SITE02,AGAP009600,30,9,0.986265700483092,1,0.016304347826087,0.994003154517269,ROBUST
AGAP009600__SITE03,AGAP009600,30,9,0.865579710144928,0.444444444444444,0.123188405797101,0.843130813324681,INTERMEDIATE
AGAP009600__SITE04,AGAP009600,30,9,0.841666666666667,0.444444444444444,0.123188405797101,0.83163549488582,INTERMEDIATE
AGAP009600__SITE05,AGAP009600,30,9,0.969420289855073,1,0.0326086956521739,0.984803158122431,ROBUST
AGAP005763__SITE01,AGAP005763,30,9,0.98120670995671,1,0.0133928571428571,0.991803543160819,ROBUST
AGAP005763__SITE02,AGAP005763,30,9,0.0175508971704624,0,0.986607142857143,0.165721679516496,CONCERN
AGAP005763__SITE03,AGAP005763,30,9,0.0175508971704624,0,0.986607142857143,0.173077756275558,CONCERN
AGAP005763__SITE04,AGAP005763,30,9,0.811884057971015,0.555555555555556,0.2,0.845355520533976,INTERMEDIATE
AGAP005763__SITE05,AGAP005763,30,9,0.818550724637681,0.444444444444444,0.2,0.829156160192825,INTERMEDIATE
AGAP011204__SITE01,AGAP011204,30,9,0.813750862663906,0.333333333333333,0.202898550724638,0.806602018376029,INTERMEDIATE
AGAP011204__SITE02,AGAP011204,30,9,0.820255348516218,0.222222222222222,0.202898550724638,0.788816270613805,INTERMEDIATE
AGAP011204__SITE03,AGAP011204,30,9,0.492173913043478,0,0.398550724637681,0.579217190445289,CONCERN
AGAP011204__SITE04,AGAP011204,30,9,0.613768115942029,0.111111111111111,0.398550724637681,0.647977503785421,CONCERN
AGAP011204__SITE05,AGAP011204,30,9,0.864510006901311,0.222222222222222,0.130434782608696,0.807872580678389,INTERMEDIATE
AGAP009921__SITE01,AGAP009921,30,9,0.974009389671362,1,0.028169014084507,0.988819774367599,ROBUST
AGAP009921__SITE02,AGAP009921,30,9,0.988955399061033,1,0.0125,0.995562410532849,ROBUST
AGAP009921__SITE03,AGAP009921,30,9,0.993661835748792,1,0.00666666666666667,0.997189090777994,ROBUST
AGAP009921__SITE04,AGAP009921,30,9,0.790985915492958,0.666666666666667,0.236363636363636,0.861796682401055,INTERMEDIATE
AGAP009921__SITE05,AGAP009921,30,9,0.93138711054204,0.777777777777778,0.0633802816901408,0.938697804192864,INTERMEDIATE
AGAP002300__SITE01,AGAP002300,30,9,0.819202898550725,0.444444444444444,0.201086956521739,0.823267011217206,INTERMEDIATE
AGAP002300__SITE02,AGAP002300,30,9,0.0869565217391305,0,0.942028985507246,0.27420467538086,CONCERN
AGAP002300__SITE03,AGAP002300,30,9,0.96967408314622,1,0.036231884057971,0.985996824918071,ROBUST
AGAP002300__SITE04,AGAP002300,30,9,0.96967408314622,1,0.036231884057971,0.985517080781611,ROBUST
AGAP002300__SITE05,AGAP002300,30,9,0.989123931623932,1,0.0125,0.995231409345215,ROBUST
AGAP004038__SITE01,AGAP004038,30,9,0.97744071265198,1,0.0256410256410256,0.989770489244948,ROBUST
AGAP004038__SITE02,AGAP004038,30,9,0.565842490842491,0.444444444444444,0.538461538461538,0.716967702695315,CONCERN
AGAP004038__SITE03,AGAP004038,30,9,0,0,1,0.153731343283582,CONCERN
AGAP004038__SITE04,AGAP004038,30,9,1,1,0,0.95,UNRESOLVED_ACCESSIBILITY
AGAP004038__SITE05,AGAP004038,30,9,0.636376811594203,0.111111111111111,0.2375,0.677837095578011,CONCERN
AGAP003769__SITE01,AGAP003769,30,9,0.920444444444444,0.666666666666667,0.0666666666666667,0.914116086235489,INTERMEDIATE
AGAP003769__SITE02,AGAP003769,30,9,0.877333333333334,0.777777777777778,0.136363636363636,0.9150342120566,INTERMEDIATE
AGAP003769__SITE03,AGAP003769,30,9,0.942854460093897,0.888888888888889,0.0533333333333333,0.959555832507483,INTERMEDIATE
AGAP003769__SITE04,AGAP003769,30,9,0.774084507042254,0.222222222222222,0.17948717948718,0.775936658989529,INTERMEDIATE
AGAP003769__SITE05,AGAP003769,30,9,0.845164319248826,0.666666666666667,0.136363636363636,0.887393522145992,INTERMEDIATE
AGAP002004__SITE01,AGAP002004,30,9,0.841906511532966,0.555555555555556,0.108695652173913,0.869933999410698,INTERMEDIATE
AGAP002004__SITE02,AGAP002004,30,9,0.987280020703934,1,0.00641025641025641,0.994686442221525,ROBUST
AGAP002004__SITE03,AGAP002004,30,9,0.967753623188406,1,0.0223214285714286,0.983949333302432,ROBUST
AGAP002004__SITE04,AGAP002004,30,9,0.950289855072464,1,0.0448717948717949,0.971278248033602,ROBUST
AGAP002004__SITE05,AGAP002004,30,9,0.919565217391305,0.666666666666667,0.0869565217391304,0.907256419764531,INTERMEDIATE
AGAP009488__SITE01,AGAP009488,30,9,0.853968253968254,0.666666666666667,0.166666666666667,0.876436271025823,INTERMEDIATE
AGAP009488__SITE02,AGAP009488,30,9,0.994237056555897,1,0.0072463768115942,0.997461492129457,ROBUST
AGAP009488__SITE03,AGAP009488,30,9,0.968043818466354,1,0.0266666666666667,0.986918914815594,ROBUST
AGAP009488__SITE04,AGAP009488,30,9,0.968043818466354,1,0.0266666666666667,0.986918914815594,ROBUST
AGAP009488__SITE05,AGAP009488,30,9,0.953656565656565,1,0.0466666666666667,0.979829564299714,ROBUST
AGAP005127__SITE01,AGAP005127,30,9,0.948767676767677,0.888888888888889,0.0533333333333333,0.955996823243092,INTERMEDIATE
AGAP005127__SITE02,AGAP005127,30,9,0.987699214365881,1,0.0134680134680135,0.993472458534647,ROBUST
AGAP005127__SITE03,AGAP005127,30,9,0.977545893719807,1,0.0133333333333333,0.990334589990009,ROBUST
AGAP005127__SITE04,AGAP005127,30,9,0.938405797101449,0.888888888888889,0.0760869565217391,0.953796236210253,INTERMEDIATE
AGAP005127__SITE05,AGAP005127,30,9,0.988344287949922,1,0.0133333333333333,0.994046981724509,ROBUST
AGAP010711__SITE01,AGAP010711,30,9,0.976495726495726,1,0.0320512820512821,0.989985967597908,ROBUST
AGAP010711__SITE02,AGAP010711,30,9,0.976495726495726,1,0.0320512820512821,0.989985967597908,ROBUST
AGAP010711__SITE03,AGAP010711,30,9,0.974647342995169,1,0.0266666666666667,0.987743569935004,ROBUST
AGAP010711__SITE04,AGAP010711,30,9,0.941399914639351,0.888888888888889,0.0633802816901408,0.958080891500063,INTERMEDIATE
AGAP010711__SITE05,AGAP010711,30,9,0.941399914639351,0.888888888888889,0.0633802816901408,0.958240806212217,INTERMEDIATE
AGAP005321__SITE01,AGAP005321,30,9,0.972069995731968,1,0.028169014084507,0.987535352321983,ROBUST
AGAP005321__SITE02,AGAP005321,30,9,0.915350929934263,0.555555555555556,0.0791245791245791,0.884109354173098,INTERMEDIATE
AGAP005321__SITE03,AGAP005321,30,9,0.915350929934263,0.555555555555556,0.0791245791245791,0.884109354173098,INTERMEDIATE
AGAP005321__SITE04,AGAP005321,30,9,0.93,0.888888888888889,0.0833333333333333,0.952276119402985,INTERMEDIATE
AGAP005321__SITE05,AGAP005321,30,9,0.93,0.888888888888889,0.0833333333333333,0.952276119402985,INTERMEDIATE
AGAP001099__SITE01,AGAP001099,30,9,0.989280703864037,1,0.0133928571428571,0.994888139718675,ROBUST
AGAP001099__SITE02,AGAP001099,30,9,0.995828322911656,1,0.00446428571428571,0.997897645759897,ROBUST
AGAP001099__SITE03,AGAP001099,30,9,0.995828322911656,1,0.00446428571428571,0.997950950663948,ROBUST
AGAP001099__SITE04,AGAP001099,30,9,1,1,0,1,ROBUST
AGAP001099__SITE05,AGAP001099,30,9,0.481546165884194,0.666666666666667,0.54,0.724782063859108,CONCERN
AGAP006939__SITE01,AGAP006939,30,9,0.87352380952381,0.333333333333333,0.126666666666667,0.826982942430704,CONCERN
AGAP006939__SITE02,AGAP006939,30,9,0.87704347826087,0.444444444444444,0.126666666666667,0.851619078520441,INTERMEDIATE
AGAP006939__SITE03,AGAP006939,30,9,0.934202898550725,0.888888888888889,0.0597826086956522,0.953949507122771,INTERMEDIATE
AGAP006939__SITE04,AGAP006939,30,9,0.967753623188406,1,0.0223214285714286,0.982376838632922,ROBUST
AGAP006939__SITE05,AGAP006939,30,9,0.747014492753623,0.222222222222222,0.24,0.755735144155001,INTERMEDIATE
AGAP004957__SITE01,AGAP004957,30,9,0.51159420289855,0,0.347826086956522,0.57829717870276,CONCERN
AGAP004957__SITE02,AGAP004957,30,9,0.963393939393939,1,0.0272727272727273,0.986255540479421,ROBUST
AGAP004957__SITE03,AGAP004957,30,9,0.963393939393939,1,0.0272727272727273,0.986255540479421,ROBUST
AGAP004957__SITE04,AGAP004957,30,9,0.942650103519668,0.888888888888889,0.0652173913043478,0.952772627545502,INTERMEDIATE
AGAP004957__SITE05,AGAP004957,30,9,0.986888888888889,1,0.0133333333333333,0.994082918739635,ROBUST
AGAP010175__SITE01,AGAP010175,30,9,0.902028985507246,0.333333333333333,0.0875,0.845488589660394,INTERMEDIATE
AGAP010175__SITE02,AGAP010175,30,9,0.943824157063594,0.888888888888889,0.0633802816901408,0.96033940413171,INTERMEDIATE
AGAP010175__SITE03,AGAP010175,30,9,0.943824157063594,0.888888888888889,0.0633802816901408,0.96033940413171,INTERMEDIATE
AGAP010175__SITE04,AGAP010175,30,9,0.989648033126294,1,0.0108695652173913,0.995472173295016,ROBUST
AGAP010175__SITE05,AGAP010175,30,9,0.934141414141414,0.666666666666667,0.0666666666666667,0.918100030152269,INTERMEDIATE
AGAP007280__SITE01,AGAP007280,30,9,0.147777777777778,0,0.654929577464789,0.339415239363211,CONCERN
AGAP007280__SITE02,AGAP007280,30,9,0.748109298109298,0.666666666666667,0.314102564102564,0.831416641677836,INTERMEDIATE
AGAP007280__SITE03,AGAP007280,30,9,0.761784037558686,0.111111111111111,0.147887323943662,0.735367653683294,INTERMEDIATE
AGAP007280__SITE04,AGAP007280,30,9,0.761784037558686,0.111111111111111,0.147887323943662,0.730090468182228,CONCERN
AGAP007280__SITE05,AGAP007280,30,9,0.987699739873653,1,0.00704225352112676,0.994434995330586,ROBUST
AGAP001135__SITE01,AGAP001135,30,9,0.988222086140028,1,0.00704225352112676,0.995178588293769,ROBUST
AGAP001135__SITE02,AGAP001135,30,9,0.677108881456708,0,0.326086956521739,0.664866818955074,CONCERN
AGAP001135__SITE03,AGAP001135,30,9,0.915351583467525,0.888888888888889,0.108695652173913,0.945091642660862,INTERMEDIATE
AGAP001135__SITE04,AGAP001135,30,9,0.64689393939394,0,0.3625,0.620142994443367,CONCERN
AGAP001135__SITE05,AGAP001135,30,9,0.849348558044211,0.222222222222222,0.143097643097643,0.792741305549547,INTERMEDIATE
AGAP009048__SITE01,AGAP009048,30,9,0.945777777777778,0.777777777777778,0.0363636363636364,0.940332956429971,ROBUST
AGAP009048__SITE02,AGAP009048,30,9,0.96042735042735,1,0.0448717948717949,0.980209210358464,ROBUST
AGAP009048__SITE03,AGAP009048,30,9,0.968888888888889,1,0.0217391304347826,0.98645022815529,ROBUST
AGAP009048__SITE04,AGAP009048,30,9,0.974647342995169,1,0.0217391304347826,0.988316280914269,ROBUST
AGAP009048__SITE05,AGAP009048,30,9,0.888888888888889,0.444444444444444,0.115942028985507,0.856665688122534,INTERMEDIATE
AGAP010313__SITE01,AGAP010313,30,9,0.996014492753623,1,0.00543478260869565,0.998273577763357,ROBUST
AGAP010313__SITE02,AGAP010313,30,9,0.99672619047619,1,0.00446428571428571,0.99854855188344,ROBUST
AGAP010313__SITE03,AGAP010313,30,9,0.99672619047619,1,0.00446428571428571,0.99854855188344,ROBUST
AGAP010313__SITE04,AGAP010313,30,9,0.997530864197531,1,0.00168350168350168,0.998841231552675,ROBUST
AGAP010313__SITE05,AGAP010313,30,9,0.996014492753623,1,0.00543478260869565,0.998273577763357,ROBUST
AGAP009338__SITE01,AGAP009338,30,9,0.773504054630815,0.111111111111111,0.211267605633803,0.738729352596811,INTERMEDIATE
AGAP009338__SITE02,AGAP009338,30,9,0.815169082125604,0.111111111111111,0.181159420289855,0.762604189198933,INTERMEDIATE
AGAP009338__SITE03,AGAP009338,30,9,0.724830917874396,0.111111111111111,0.181159420289855,0.724561225961291,INTERMEDIATE
AGAP009338__SITE04,AGAP009338,30,9,0,0,1,0.152425373134328,CONCERN
AGAP009338__SITE05,AGAP009338,30,9,0.680973615756224,0.444444444444444,0.371794871794872,0.771692203895319,CONCERN
AGAP001015__SITE01,AGAP001015,30,9,0.89931623931624,0.888888888888889,0.128205128205128,0.940365299545628,INTERMEDIATE
AGAP001015__SITE02,AGAP001015,30,9,0.98884328358209,1,0.0125,0.994936230731588,ROBUST
AGAP001015__SITE03,AGAP001015,30,9,0.970489339197238,1,0.0352112676056338,0.986525095626568,ROBUST
AGAP001015__SITE04,AGAP001015,30,9,0.783048433048433,0.777777777777778,0.275641025641026,0.869320175877553,INTERMEDIATE
AGAP001015__SITE05,AGAP001015,30,9,0.99672619047619,1,0.00446428571428571,0.998530201014832,ROBUST
AGAP010219__SITE01,AGAP010219,30,9,0.951798174986581,0.888888888888889,0.0488215488215488,0.957818632645585,ROBUST
AGAP010219__SITE02,AGAP010219,30,9,0.952009222661397,1,0.0489130434782609,0.974715478929463,ROBUST
AGAP010219__SITE03,AGAP010219,30,9,0.978424775707385,1,0.0267857142857143,0.990248518020663,ROBUST
AGAP010219__SITE04,AGAP010219,30,9,0.821408450704226,0.666666666666667,0.2,0.874344649989489,INTERMEDIATE
AGAP010219__SITE05,AGAP010219,30,9,0.998765432098765,1,0.00168350168350168,0.999336440692162,ROBUST
AGAP008191__SITE01,AGAP008191,30,9,0.857867494824016,0.333333333333333,0.115942028985507,0.81316051728933,INTERMEDIATE
AGAP008191__SITE02,AGAP008191,30,9,0.980379188712522,1,0.0072463768115942,0.990132419624903,ROBUST
AGAP008191__SITE03,AGAP008191,30,9,0,0,1,0.150533049040512,CONCERN
AGAP008191__SITE04,AGAP008191,30,9,0,0,1,0.150746268656716,CONCERN
AGAP008191__SITE05,AGAP008191,30,9,0,0,1,0.150692963752665,CONCERN
AGAP005871__SITE01,AGAP005871,30,9,0.994685990338164,1,0.0072463768115942,0.997760292739202,ROBUST
AGAP005871__SITE02,AGAP005871,30,9,0.881666666666667,0.555555555555556,0.125,0.869981343283582,INTERMEDIATE
AGAP005871__SITE03,AGAP005871,30,9,0.0262608695652174,0,0.98,0.263975665152498,CONCERN
AGAP005871__SITE04,AGAP005871,30,9,0.554565217391305,0,0.461956521739131,0.592125822749606,CONCERN
AGAP005871__SITE05,AGAP005871,30,9,0.136111111111111,0,0.48,0.375659973939825,CONCERN
AGAP008015__SITE01,AGAP008015,30,9,0.876664941338855,0.222222222222222,0.102678571428571,0.813873502569966,INTERMEDIATE
AGAP008015__SITE02,AGAP008015,30,9,0.735005574136009,0,0.268115942028986,0.701422741761807,CONCERN
AGAP008015__SITE03,AGAP008015,30,9,0.954152795561247,1,0.0492957746478873,0.975479623557719,INTERMEDIATE
AGAP008015__SITE04,AGAP008015,30,9,0.988400793650794,1,0.00892857142857143,0.994554889244255,ROBUST
AGAP008015__SITE05,AGAP008015,30,9,0.627303807303807,0.111111111111111,0.448717948717949,0.681232763919331,CONCERN
AGAP004078__SITE01,AGAP004078,30,9,0.497179487179487,0.555555555555556,0.653846153846154,0.7109003061615,CONCERN
