gene_id,portfolio_size,portfolio_site_ids,global_at_least_one_intact_fraction,global_all_targets_intact_fraction,portfolio_span_bp,q10,breadth,n_pop,portfolio_score_sensitivity,rank_sensitivity,min_population_n
AGAP002171,3,AGAP002171__SITE02;AGAP002171__SITE04;AGAP002171__SITE05,0.346481876332623,0.23773987206823,41,0.176369327073552,0,11,0.26079992392164,9,10
AGAP002171,3,AGAP002171__SITE03;AGAP002171__SITE04;AGAP002171__SITE05,0.287313432835821,0.26865671641791,29,0.159937402190923,0,11,0.22036928035877,10,10
AGAP002300,2,AGAP002300__SITE04;AGAP002300__SITE05,1,0.988805970149254,71,1,1,11,1,1,10
AGAP002300,2,AGAP002300__SITE03;AGAP002300__SITE05,1,0.989872068230277,72,1,1,11,1,2,10
AGAP002300,2,AGAP002300__SITE01;AGAP002300__SITE03,1,0.912046908315565,9690,1,1,11,1,3,10
AGAP002300,2,AGAP002300__SITE01;AGAP002300__SITE04,1,0.910980810234541,9691,1,1,11,1,4,10
AGAP002300,2,AGAP002300__SITE01;AGAP002300__SITE05,1,0.917910447761194,9739,1,1,11,1,5,10
AGAP002300,2,AGAP002300__SITE02;AGAP002300__SITE05,0.998400852878465,0.276119402985075,9695,0.995795562462229,1,11,0.997779180465748,6,10
AGAP002300,2,AGAP002300__SITE02;AGAP002300__SITE03,0.993603411513859,0.275053304904051,9646,0.974426328502416,1,11,0.98848994545904,7,10
AGAP002300,2,AGAP002300__SITE02;AGAP002300__SITE04,0.993070362473348,0.27452025586354,9647,0.974426328502416,1,11,0.988170116034734,8,10
AGAP002300,2,AGAP002300__SITE03;AGAP002300__SITE04,0.992004264392324,0.990938166311301,24,0.974103558549364,1,11,0.987433626200204,9,10
AGAP002300,2,AGAP002300__SITE01;AGAP002300__SITE02,0.941897654584222,0.254797441364606,67,0.880642170497243,0.545454545454545,11,0.883876698445161,10,10
AGAP002300,3,AGAP002300__SITE03;AGAP002300__SITE04;AGAP002300__SITE05,1,0.988805970149254,72,1,1,11,1,1,10
AGAP002300,3,AGAP002300__SITE01;AGAP002300__SITE02;AGAP002300__SITE03,1,0.25319829424307,9690,1,1,11,1,2,10
AGAP002300,3,AGAP002300__SITE01;AGAP002300__SITE02;AGAP002300__SITE04,1,0.252665245202559,9691,1,1,11,1,3,10
AGAP002300,3,AGAP002300__SITE01;AGAP002300__SITE03;AGAP002300__SITE04,1,0.910980810234541,9691,1,1,11,1,4,10
AGAP002300,3,AGAP002300__SITE02;AGAP002300__SITE03;AGAP002300__SITE05,1,0.27452025586354,9695,1,1,11,1,5,10
AGAP002300,3,AGAP002300__SITE02;AGAP002300__SITE04;AGAP002300__SITE05,1,0.273987206823028,9695,1,1,11,1,6,10
AGAP002300,3,AGAP002300__SITE01;AGAP002300__SITE02;AGAP002300__SITE05,1,0.254264392324094,9739,1,1,11,1,7,10
AGAP002300,3,AGAP002300__SITE01;AGAP002300__SITE03;AGAP002300__SITE05,1,0.909914712153518,9739,1,1,11,1,8,10
AGAP002300,3,AGAP002300__SITE01;AGAP002300__SITE04;AGAP002300__SITE05,1,0.908848614072495,9739,1,1,11,1,9,10
AGAP002300,3,AGAP002300__SITE02;AGAP002300__SITE03;AGAP002300__SITE04,0.993603411513859,0.27452025586354,9647,0.974426328502416,1,11,0.98848994545904,10,10
AGAP002475,2,AGAP002475__SITE01;AGAP002475__SITE05,1,0.862473347547974,460,1,1,11,1,1,10
AGAP002475,2,AGAP002475__SITE01;AGAP002475__SITE04,0.999466950959488,0.893923240938166,319,0.997101449275362,1,11,0.998810605358301,2,10
AGAP002475,2,AGAP002475__SITE04;AGAP002475__SITE05,0.997334754797441,0.769189765458422,164,0.989690556357223,1,11,0.995308019785631,3,10
AGAP002475,2,AGAP002475__SITE01;AGAP002475__SITE02,0.995735607675906,0.316631130063966,77,0.98125232255667,1,11,0.991817061372545,4,10
AGAP002475,2,AGAP002475__SITE01;AGAP002475__SITE03,0.995735607675906,0.316631130063966,78,0.98125232255667,1,11,0.991817061372545,5,10
AGAP002475,2,AGAP002475__SITE03;AGAP002475__SITE04,0.931769722814499,0.284648187633262,264,0.868171683389075,0.545454545454545,11,0.874058793250876,6,10
AGAP002475,2,AGAP002475__SITE02;AGAP002475__SITE04,0.931769722814499,0.284648187633262,265,0.868171683389075,0.545454545454545,11,0.874058793250876,7,10
AGAP002475,2,AGAP002475__SITE03;AGAP002475__SITE05,0.897121535181237,0.288379530916844,405,0.695138888888889,0.636363636363636,11,0.810450951411773,8,10
AGAP002475,2,AGAP002475__SITE02;AGAP002475__SITE05,0.897121535181237,0.288379530916844,406,0.695138888888889,0.636363636363636,11,0.810450951411773,9,10
AGAP002475,2,AGAP002475__SITE02;AGAP002475__SITE03,0.317697228144989,0.317697228144989,24,0.0916666666666664,0,11,0.218118336886993,10,10
AGAP002475,3,AGAP002475__SITE01;AGAP002475__SITE02;AGAP002475__SITE05,1,0.287313432835821,460,1,1,11,1,1,10
AGAP002475,3,AGAP002475__SITE01;AGAP002475__SITE03;AGAP002475__SITE05,1,0.287313432835821,460,1,1,11,1,2,10
AGAP002475,3,AGAP002475__SITE01;AGAP002475__SITE04;AGAP002475__SITE05,1,0.764392324093817,460,1,1,11,1,3,10
AGAP002475,3,AGAP002475__SITE03;AGAP002475__SITE04;AGAP002475__SITE05,0.999466950959488,0.257462686567164,405,0.997619047619047,1,11,0.998965884861407,4,10
AGAP002475,3,AGAP002475__SITE02;AGAP002475__SITE04;AGAP002475__SITE05,0.999466950959488,0.257462686567164,406,0.997619047619047,1,11,0.998965884861407,5,10
AGAP002475,3,AGAP002475__SITE01;AGAP002475__SITE02;AGAP002475__SITE04,0.999466950959488,0.283582089552239,319,0.997101449275362,1,11,0.998810605358301,6,10
AGAP002475,3,AGAP002475__SITE01;AGAP002475__SITE03;AGAP002475__SITE04,0.999466950959488,0.283582089552239,319,0.997101449275362,1,11,0.998810605358301,7,10
AGAP002475,3,AGAP002475__SITE01;AGAP002475__SITE02;AGAP002475__SITE03,0.995735607675906,0.316631130063966,78,0.98125232255667,1,11,0.991817061372545,8,10
AGAP002475,3,AGAP002475__SITE02;AGAP002475__SITE03;AGAP002475__SITE04,0.931769722814499,0.284648187633262,265,0.868171683389075,0.545454545454545,11,0.874058793250876,9,10
AGAP002475,3,AGAP002475__SITE02;AGAP002475__SITE03;AGAP002475__SITE05,0.897121535181237,0.288379530916844,406,0.695138888888889,0.636363636363636,11,0.810450951411773,10,10
AGAP003594,2,AGAP003594__SITE02;AGAP003594__SITE03,1,0.963752665245203,51,1,1,11,1,1,10
AGAP003594,2,AGAP003594__SITE02;AGAP003594__SITE04,1,0.963752665245203,51,1,1,11,1,2,10
AGAP003594,2,AGAP003594__SITE01;AGAP003594__SITE02,1,0.971748400852879,69,1,1,11,1,3,10
AGAP003594,2,AGAP003594__SITE03;AGAP003594__SITE05,1,0.909914712153518,126,1,1,11,1,4,10
AGAP003594,2,AGAP003594__SITE04;AGAP003594__SITE05,1,0.909914712153518,126,1,1,11,1,5,10
AGAP003594,2,AGAP003594__SITE01;AGAP003594__SITE05,1,0.917910447761194,200,1,1,11,1,6,10
AGAP003594,2,AGAP003594__SITE01;AGAP003594__SITE03,0.994136460554371,0.982942430703625,97,0.990123456790123,1,11,0.99351891336966,7,10
AGAP003594,2,AGAP003594__SITE01;AGAP003594__SITE04,0.994136460554371,0.982942430703625,97,0.990123456790123,1,11,0.99351891336966,8,10
AGAP003594,2,AGAP003594__SITE03;AGAP003594__SITE04,0.98454157782516,0.98454157782516,23,0.969478114478115,1,11,0.98156838103853,9,10
AGAP003594,2,AGAP003594__SITE02;AGAP003594__SITE05,0.989872068230277,0.914712153518124,154,0.939769526248399,0.818181818181818,11,0.957672280630868,10,10
AGAP003594,3,AGAP003594__SITE02;AGAP003594__SITE03;AGAP003594__SITE04,1,0.963752665245203,51,1,1,11,1,1,10
AGAP003594,3,AGAP003594__SITE01;AGAP003594__SITE02;AGAP003594__SITE03,1,0.962153518123667,97,1,1,11,1,2,10
AGAP003594,3,AGAP003594__SITE01;AGAP003594__SITE02;AGAP003594__SITE04,1,0.962153518123667,97,1,1,11,1,3,10
AGAP003594,3,AGAP003594__SITE03;AGAP003594__SITE04;AGAP003594__SITE05,1,0.909914712153518,126,1,1,11,1,4,10
AGAP003594,3,AGAP003594__SITE02;AGAP003594__SITE03;AGAP003594__SITE05,1,0.899253731343284,154,1,1,11,1,5,10
AGAP003594,3,AGAP003594__SITE02;AGAP003594__SITE04;AGAP003594__SITE05,1,0.899253731343284,154,1,1,11,1,6,10
AGAP003594,3,AGAP003594__SITE01;AGAP003594__SITE02;AGAP003594__SITE05,1,0.90724946695096,200,1,1,11,1,7,10
AGAP003594,3,AGAP003594__SITE01;AGAP003594__SITE03;AGAP003594__SITE05,1,0.908315565031983,200,1,1,11,1,8,10
AGAP003594,3,AGAP003594__SITE01;AGAP003594__SITE04;AGAP003594__SITE05,1,0.908315565031983,200,1,1,11,1,9,10
AGAP003594,3,AGAP003594__SITE01;AGAP003594__SITE03;AGAP003594__SITE04,0.994136460554371,0.982942430703625,97,0.990123456790123,1,11,0.99351891336966,10,10
AGAP003595,2,AGAP003595__SITE03;AGAP003595__SITE04,1,0.947228144989339,78,1,1,11,1,1,10
AGAP003595,2,AGAP003595__SITE04;AGAP003595__SITE05,1,0.986140724946695,211,1,1,11,1,2,10
AGAP003595,2,AGAP003595__SITE01;AGAP003595__SITE04,1,0.978144989339019,227,1,1,11,1,3,10
AGAP003595,2,AGAP003595__SITE03;AGAP003595__SITE05,1,0.947228144989339,266,1,1,11,1,4,10
AGAP003595,2,AGAP003595__SITE02;AGAP003595__SITE04,0.999466950959488,0.931769722814499,226,0.996581196581197,1,11,0.998654529550052,5,10
AGAP003595,2,AGAP003595__SITE02;AGAP003595__SITE05,0.998933901918977,0.932302771855011,414,0.993133020344288,1,11,0.997300247254672,6,10
AGAP003595,2,AGAP003595__SITE01;AGAP003595__SITE05,0.998933901918977,0.979211087420043,415,0.993133020344288,1,11,0.997300247254672,7,10
AGAP003595,2,AGAP003595__SITE02;AGAP003595__SITE03,0.998400852878465,0.893923240938166,171,0.971944444444444,1,11,0.990623845060412,8,10
AGAP003595,2,AGAP003595__SITE01;AGAP003595__SITE03,0.998400852878465,0.940831556503198,172,0.971944444444444,1,11,0.990623845060412,9,10
AGAP003595,2,AGAP003595__SITE01;AGAP003595__SITE02,0.986673773987207,0.936567164179104,24,0.962222222222222,1,11,0.980670931058991,10,10
AGAP003595,3,AGAP003595__SITE02;AGAP003595__SITE03;AGAP003595__SITE04,1,0.887526652452026,226,1,1,11,1,1,10
AGAP003595,3,AGAP003595__SITE01;AGAP003595__SITE02;AGAP003595__SITE04,1,0.930170575692964,227,1,1,11,1,2,10
AGAP003595,3,AGAP003595__SITE01;AGAP003595__SITE03;AGAP003595__SITE04,1,0.933901918976546,227,1,1,11,1,3,10
AGAP003595,3,AGAP003595__SITE03;AGAP003595__SITE04;AGAP003595__SITE05,1,0.940298507462687,266,1,1,11,1,4,10
AGAP003595,3,AGAP003595__SITE02;AGAP003595__SITE03;AGAP003595__SITE05,1,0.888059701492537,414,1,1,11,1,5,10
AGAP003595,3,AGAP003595__SITE02;AGAP003595__SITE04;AGAP003595__SITE05,1,0.92590618336887,414,1,1,11,1,6,10
AGAP003595,3,AGAP003595__SITE01;AGAP003595__SITE03;AGAP003595__SITE05,1,0.934968017057569,415,1,1,11,1,7,10
AGAP003595,3,AGAP003595__SITE01;AGAP003595__SITE04;AGAP003595__SITE05,1,0.97228144989339,415,1,1,11,1,8,10
AGAP003595,3,AGAP003595__SITE01;AGAP003595__SITE02;AGAP003595__SITE05,0.998933901918977,0.930703624733475,415,0.993133020344288,1,11,0.997300247254672,9,10
AGAP003595,3,AGAP003595__SITE01;AGAP003595__SITE02;AGAP003595__SITE03,0.998400852878465,0.892324093816631,172,0.971944444444444,1,11,0.990623845060412,10,10
AGAP003769,2,AGAP003769__SITE01;AGAP003769__SITE02,1,0.952558635394456,34,1,1,11,1,1,10
AGAP003769,2,AGAP003769__SITE01;AGAP003769__SITE04,1,0.880063965884861,126,1,1,11,1,2,10
AGAP003769,2,AGAP003769__SITE01;AGAP003769__SITE05,1,0.944029850746269,142,1,1,11,1,3,10
AGAP003769,2,AGAP003769__SITE02;AGAP003769__SITE03,0.999466950959488,0.968017057569296,64,0.996444444444444,1,11,0.998613503909026,4,10
AGAP003769,2,AGAP003769__SITE03;AGAP003769__SITE04,0.999466950959488,0.895522388059702,74,0.996444444444444,1,11,0.998613503909026,5,10
AGAP003769,2,AGAP003769__SITE03;AGAP003769__SITE05,0.999466950959488,0.959488272921109,90,0.996444444444444,1,11,0.998613503909026,6,10
AGAP003769,2,AGAP003769__SITE02;AGAP003769__SITE04,0.99680170575693,0.889125799573561,115,0.979232323232323,1,11,0.991850720423855,7,10
AGAP003769,2,AGAP003769__SITE04;AGAP003769__SITE05,0.989872068230277,0.887526652452026,39,0.939769526248399,0.818181818181818,11,0.957672280630868,8,10
AGAP003769,2,AGAP003769__SITE01;AGAP003769__SITE03,0.988805970149254,0.972814498933902,75,0.941777777777778,0.818181818181818,11,0.957635097241068,9,10
AGAP003769,2,AGAP003769__SITE02;AGAP003769__SITE05,0.98454157782516,0.965351812366738,131,0.907232323232324,0.818181818181818,11,0.944712825482975,10,10
AGAP003769,3,AGAP003769__SITE01;AGAP003769__SITE02;AGAP003769__SITE03,1,0.952558635394456,75,1,1,11,1,1,10
AGAP003769,3,AGAP003769__SITE01;AGAP003769__SITE02;AGAP003769__SITE04,1,0.862473347547974,126,1,1,11,1,2,10
AGAP003769,3,AGAP003769__SITE01;AGAP003769__SITE03;AGAP003769__SITE04,1,0.880063965884861,126,1,1,11,1,3,10
AGAP003769,3,AGAP003769__SITE01;AGAP003769__SITE02;AGAP003769__SITE05,1,0.938699360341151,142,1,1,11,1,4,10
AGAP003769,3,AGAP003769__SITE01;AGAP003769__SITE03;AGAP003769__SITE05,1,0.944029850746269,142,1,1,11,1,5,10
AGAP003769,3,AGAP003769__SITE01;AGAP003769__SITE04;AGAP003769__SITE05,1,0.860874200426439,142,1,1,11,1,6,10
AGAP003769,3,AGAP003769__SITE03;AGAP003769__SITE04;AGAP003769__SITE05,0.999466950959488,0.876332622601279,90,0.996444444444444,1,11,0.998613503909026,7,10
AGAP003769,3,AGAP003769__SITE02;AGAP003769__SITE03;AGAP003769__SITE04,0.999466950959488,0.877931769722814,115,0.996444444444444,1,11,0.998613503909026,8,10
AGAP003769,3,AGAP003769__SITE02;AGAP003769__SITE03;AGAP003769__SITE05,0.999466950959488,0.954157782515992,131,0.996444444444444,1,11,0.998613503909026,9,10
AGAP003769,3,AGAP003769__SITE02;AGAP003769__SITE04;AGAP003769__SITE05,0.997334754797441,0.88272921108742,131,0.98216816047802,1,11,0.99305130102187,10,10
AGAP004036,2,AGAP004036__SITE04;AGAP004036__SITE05,0.999466950959488,0.892857142857143,83,0.997619047619047,1,11,0.998965884861407,1,10
AGAP004036,2,AGAP004036__SITE03;AGAP004036__SITE05,0.999466950959488,0.893390191897655,84,0.997619047619047,1,11,0.998965884861407,2,10
AGAP004036,2,AGAP004036__SITE02;AGAP004036__SITE03,0.998400852878465,0.335287846481876,46,0.991865130174989,1,11,0.996600050779576,3,10
AGAP004036,2,AGAP004036__SITE01;AGAP004036__SITE03,0.998400852878465,0.760127931769723,125,0.991865130174989,1,11,0.996600050779576,4,10
AGAP004036,2,AGAP004036__SITE01;AGAP004036__SITE04,0.998400852878465,0.759594882729211,126,0.991865130174989,1,11,0.996600050779576,5,10
AGAP004036,2,AGAP004036__SITE02;AGAP004036__SITE04,0.997867803837953,0.335287846481876,47,0.987016645326505,1,11,0.994825675900723,6,10
AGAP004036,2,AGAP004036__SITE01;AGAP004036__SITE05,0.973347547974414,0.70362473347548,186,0.950364758698092,0.909090909090909,11,0.960027047303167,7,10
AGAP004036,2,AGAP004036__SITE02;AGAP004036__SITE05,0.965351812366738,0.286780383795309,107,0.931867283950617,0.909090909090909,11,0.949680363514319,8,10
AGAP004036,2,AGAP004036__SITE03;AGAP004036__SITE04,0.987206823027719,0.986673773987207,24,0.904166666666667,0.818181818181818,11,0.945392275634813,9,10
AGAP004036,2,AGAP004036__SITE01;AGAP004036__SITE02,0.773454157782516,0.344349680170576,102,0.664190821256039,0.181818181818182,11,0.681511559228139,10,10
AGAP004036,3,AGAP004036__SITE03;AGAP004036__SITE04;AGAP004036__SITE05,0.999466950959488,0.892857142857143,84,0.997619047619047,1,11,0.998965884861407,1,10
AGAP004036,3,AGAP004036__SITE02;AGAP004036__SITE03;AGAP004036__SITE05,0.999466950959488,0.275586353944563,107,0.997619047619047,1,11,0.998965884861407,2,10
AGAP004036,3,AGAP004036__SITE02;AGAP004036__SITE04;AGAP004036__SITE05,0.999466950959488,0.275586353944563,107,0.997619047619047,1,11,0.998965884861407,3,10
AGAP004036,3,AGAP004036__SITE01;AGAP004036__SITE03;AGAP004036__SITE05,0.999466950959488,0.692430703624734,186,0.997619047619047,1,11,0.998965884861407,4,10
AGAP004036,3,AGAP004036__SITE01;AGAP004036__SITE04;AGAP004036__SITE05,0.999466950959488,0.691897654584222,186,0.997619047619047,1,11,0.998965884861407,5,10
AGAP004036,3,AGAP004036__SITE02;AGAP004036__SITE03;AGAP004036__SITE04,0.998400852878465,0.335287846481876,47,0.991865130174989,1,11,0.996600050779576,6,10
AGAP004036,3,AGAP004036__SITE01;AGAP004036__SITE02;AGAP004036__SITE03,0.998400852878465,0.333155650319829,125,0.991865130174989,1,11,0.996600050779576,7,10
AGAP004036,3,AGAP004036__SITE01;AGAP004036__SITE02;AGAP004036__SITE04,0.998400852878465,0.333155650319829,126,0.991865130174989,1,11,0.996600050779576,8,10
AGAP004036,3,AGAP004036__SITE01;AGAP004036__SITE03;AGAP004036__SITE04,0.998400852878465,0.759594882729211,126,0.991865130174989,1,11,0.996600050779576,9,10
AGAP004036,3,AGAP004036__SITE01;AGAP004036__SITE02;AGAP004036__SITE05,0.973347547974414,0.284648187633262,186,0.950364758698092,0.909090909090909,11,0.960027047303167,10,10
AGAP004038,2,AGAP004038__SITE01;AGAP004038__SITE02,1,0.888059701492537,69,1,1,11,1,1,10
AGAP004038,2,AGAP004038__SITE01;AGAP004038__SITE05,1,0.821428571428571,403,1,1,11,1,2,10
AGAP004038,2,AGAP004038__SITE01;AGAP004038__SITE03,0.994669509594883,0.0106609808102345,229,0.979752016371734,1,11,0.99072731066845,3,10
AGAP004038,2,AGAP004038__SITE02;AGAP004038__SITE05,0.997334754797441,0.722814498933902,357,0.931762065095399,0.909090909090909,11,0.968838563316175,4,10
AGAP004038,2,AGAP004038__SITE02;AGAP004038__SITE03,0.893390191897655,0.0106609808102345,183,0.635042735042735,0.454545454545455,11,0.772001481105959,5,10
AGAP004038,2,AGAP004038__SITE03;AGAP004038__SITE05,0.826759061833689,0.0106609808102345,197,0.635748792270532,0.181818181818182,11,0.704961892963191,6,10
AGAP004038,3,AGAP004038__SITE01;AGAP004038__SITE02;AGAP004038__SITE03,1,0.0106609808102345,229,1,1,11,1,1,10
AGAP004038,3,AGAP004038__SITE01;AGAP004038__SITE02;AGAP004038__SITE05,1,0.717484008528785,403,1,1,11,1,2,10
AGAP004038,3,AGAP004038__SITE01;AGAP004038__SITE03;AGAP004038__SITE05,1,0.0106609808102345,403,1,1,11,1,3,10
AGAP004038,3,AGAP004038__SITE02;AGAP004038__SITE03;AGAP004038__SITE05,0.997334754797441,0.0106609808102345,357,0.931762065095399,0.909090909090909,11,0.968838563316175,4,10
AGAP004050,2,AGAP004050__SITE01;AGAP004050__SITE02,1,1,26,1,1,11,1,1,10
AGAP004050,2,AGAP004050__SITE02;AGAP004050__SITE03,1,0.909914712153518,218,1,1,11,1,2,10
AGAP004050,2,AGAP004050__SITE02;AGAP004050__SITE04,1,0.909914712153518,219,1,1,11,1,3,10
AGAP004050,2,AGAP004050__SITE01;AGAP004050__SITE03,1,0.909914712153518,221,1,1,11,1,4,10
AGAP004050,2,AGAP004050__SITE01;AGAP004050__SITE04,1,0.909914712153518,222,1,1,11,1,5,10
AGAP004050,2,AGAP004050__SITE02;AGAP004050__SITE05,1,0.610341151385928,865,1,1,11,1,6,10
AGAP004050,2,AGAP004050__SITE01;AGAP004050__SITE05,1,0.610341151385928,868,1,1,11,1,7,10
AGAP004050,2,AGAP004050__SITE04;AGAP004050__SITE05,0.982942430703625,0.537313432835821,669,0.943995859213251,0.909090909090909,11,0.963873307095241,8,10
AGAP004050,2,AGAP004050__SITE03;AGAP004050__SITE05,0.982942430703625,0.537313432835821,670,0.943995859213251,0.909090909090909,11,0.963873307095241,9,10
AGAP004050,2,AGAP004050__SITE03;AGAP004050__SITE04,0.909914712153518,0.909914712153518,24,0.801388888888889,0.454545454545455,11,0.831820039413323,10,10
AGAP004050,3,AGAP004050__SITE02;AGAP004050__SITE03;AGAP004050__SITE04,1,0.909914712153518,219,1,1,11,1,1,10
AGAP004050,3,AGAP004050__SITE01;AGAP004050__SITE02;AGAP004050__SITE03,1,0.909914712153518,221,1,1,11,1,2,10
AGAP004050,3,AGAP004050__SITE01;AGAP004050__SITE02;AGAP004050__SITE04,1,0.909914712153518,222,1,1,11,1,3,10
AGAP004050,3,AGAP004050__SITE01;AGAP004050__SITE03;AGAP004050__SITE04,1,0.909914712153518,222,1,1,11,1,4,10
AGAP004050,3,AGAP004050__SITE02;AGAP004050__SITE03;AGAP004050__SITE05,1,0.537313432835821,865,1,1,11,1,5,10
AGAP004050,3,AGAP004050__SITE02;AGAP004050__SITE04;AGAP004050__SITE05,1,0.537313432835821,865,1,1,11,1,6,10
AGAP004050,3,AGAP004050__SITE01;AGAP004050__SITE02;AGAP004050__SITE05,1,0.610341151385928,868,1,1,11,1,7,10
AGAP004050,3,AGAP004050__SITE01;AGAP004050__SITE03;AGAP004050__SITE05,1,0.537313432835821,868,1,1,11,1,8,10
AGAP004050,3,AGAP004050__SITE01;AGAP004050__SITE04;AGAP004050__SITE05,1,0.537313432835821,868,1,1,11,1,9,10
AGAP004050,3,AGAP004050__SITE03;AGAP004050__SITE04;AGAP004050__SITE05,0.982942430703625,0.537313432835821,670,0.943995859213251,0.909090909090909,11,0.963873307095241,10,10
AGAP004057,2,AGAP004057__SITE04;AGAP004057__SITE05,0.995202558635394,0.63592750533049,74,0.97554347826087,1,11,0.989784578659497,1,10
AGAP004057,2,AGAP004057__SITE03;AGAP004057__SITE05,0.995202558635394,0.634861407249467,95,0.97554347826087,1,11,0.989784578659497,2,10
AGAP004057,2,AGAP004057__SITE02;AGAP004057__SITE05,0.985607675906183,0.17910447761194,139,0.944151138716356,0.909090909090909,11,0.965519038067707,3,10
AGAP004057,2,AGAP004057__SITE01;AGAP004057__SITE05,0.985607675906183,0.17910447761194,140,0.944151138716356,0.909090909090909,11,0.965519038067707,4,10
AGAP004057,2,AGAP004057__SITE02;AGAP004057__SITE04,0.649786780383795,0.174840085287846,88,0.430253623188406,0.181818181818182,11,0.537129973368617,5,10
AGAP004057,2,AGAP004057__SITE01;AGAP004057__SITE04,0.649786780383795,0.174840085287846,89,0.430253623188406,0.181818181818182,11,0.537129973368617,6,10
AGAP004057,2,AGAP004057__SITE02;AGAP004057__SITE03,0.64818763326226,0.175373134328358,67,0.430253623188406,0.181818181818182,11,0.536170485095696,7,10
AGAP004057,2,AGAP004057__SITE01;AGAP004057__SITE03,0.64818763326226,0.175373134328358,68,0.430253623188406,0.181818181818182,11,0.536170485095696,8,10
AGAP004057,2,AGAP004057__SITE03;AGAP004057__SITE04,0.647121535181237,0.642857142857143,44,0.430253623188406,0.181818181818182,11,0.535530826247082,9,10
AGAP004057,2,AGAP004057__SITE01;AGAP004057__SITE02,0.17910447761194,0.17910447761194,24,0,0,11,0.107462686567164,10,10
AGAP004057,3,AGAP004057__SITE03;AGAP004057__SITE04;AGAP004057__SITE05,0.995202558635394,0.633262260127932,95,0.97554347826087,1,11,0.989784578659497,1,10
AGAP004057,3,AGAP004057__SITE02;AGAP004057__SITE03;AGAP004057__SITE05,0.995202558635394,0.175373134328358,139,0.97554347826087,1,11,0.989784578659497,2,10
AGAP004057,3,AGAP004057__SITE02;AGAP004057__SITE04;AGAP004057__SITE05,0.995202558635394,0.174840085287846,139,0.97554347826087,1,11,0.989784578659497,3,10
AGAP004057,3,AGAP004057__SITE01;AGAP004057__SITE03;AGAP004057__SITE05,0.995202558635394,0.175373134328358,140,0.97554347826087,1,11,0.989784578659497,4,10
AGAP004057,3,AGAP004057__SITE01;AGAP004057__SITE04;AGAP004057__SITE05,0.995202558635394,0.174840085287846,140,0.97554347826087,1,11,0.989784578659497,5,10
AGAP004057,3,AGAP004057__SITE01;AGAP004057__SITE02;AGAP004057__SITE05,0.985607675906183,0.17910447761194,140,0.944151138716356,0.909090909090909,11,0.965519038067707,6,10
AGAP004057,3,AGAP004057__SITE02;AGAP004057__SITE03;AGAP004057__SITE04,0.650852878464819,0.174840085287846,88,0.430253623188406,0.181818181818182,11,0.537769632217231,7,10
AGAP004057,3,AGAP004057__SITE01;AGAP004057__SITE03;AGAP004057__SITE04,0.650852878464819,0.174840085287846,89,0.430253623188406,0.181818181818182,11,0.537769632217231,8,10
AGAP004057,3,AGAP004057__SITE01;AGAP004057__SITE02;AGAP004057__SITE04,0.649786780383795,0.174840085287846,89,0.430253623188406,0.181818181818182,11,0.537129973368617,9,10
AGAP004057,3,AGAP004057__SITE01;AGAP004057__SITE02;AGAP004057__SITE03,0.64818763326226,0.175373134328358,68,0.430253623188406,0.181818181818182,11,0.536170485095696,10,10
