gene_id,portfolio_size,portfolio_site_ids,n_sites_callable,portfolio_span_bp,global_at_least_one_intact_fraction,population_q10_at_least_one_intact,population_breadth_ge_0_95,global_all_targets_intact_fraction,populations_assessed,multiplex_robustness_score,portfolio_rank_within_gene_size
AGAP002171,3,AGAP002171__SITE02;AGAP002171__SITE03;AGAP002171__SITE05,3,41,0.346481876332623,0.169825899843505,0,0.23773987206823,10,0.258836895752625,8
AGAP002171,3,AGAP002171__SITE02;AGAP002171__SITE04;AGAP002171__SITE05,3,41,0.346481876332623,0.169825899843505,0,0.23773987206823,10,0.258836895752625,9
AGAP002171,3,AGAP002171__SITE03;AGAP002171__SITE04;AGAP002171__SITE05,3,29,0.287313432835821,0.15691510172144,0,0.26865671641791,10,0.219462590217924,10
AGAP002300,2,AGAP002300__SITE04;AGAP002300__SITE05,2,71,1,1,1,0.988805970149254,10,1,1
AGAP002300,2,AGAP002300__SITE03;AGAP002300__SITE05,2,72,1,1,1,0.989872068230277,10,1,2
AGAP002300,2,AGAP002300__SITE01;AGAP002300__SITE03,2,9690,1,1,1,0.912046908315565,10,1,3
AGAP002300,2,AGAP002300__SITE01;AGAP002300__SITE04,2,9691,1,1,1,0.910980810234541,10,1,4
AGAP002300,2,AGAP002300__SITE01;AGAP002300__SITE05,2,9739,1,1,1,0.917910447761194,10,1,5
AGAP002300,2,AGAP002300__SITE02;AGAP002300__SITE05,2,9695,0.998400852878465,0.995322886989554,1,0.276119402985075,10,0.997637377823945,6
AGAP002300,2,AGAP002300__SITE02;AGAP002300__SITE03,2,9646,0.993603411513859,0.972142425810904,1,0.275053304904051,10,0.987804774651587,7
AGAP002300,2,AGAP002300__SITE02;AGAP002300__SITE04,2,9647,0.993070362473348,0.972142425810904,1,0.27452025586354,10,0.98748494522728,8
AGAP002300,2,AGAP002300__SITE03;AGAP002300__SITE04,2,24,0.992004264392324,0.971888820847792,1,0.990938166311301,10,0.986769204889732,9
AGAP002300,2,AGAP002300__SITE01;AGAP002300__SITE02,2,67,0.941897654584222,0.875939345142244,0.5,0.254797441364606,10,0.877920396293206,10
AGAP002300,3,AGAP002300__SITE03;AGAP002300__SITE04;AGAP002300__SITE05,3,72,1,1,1,0.988805970149254,10,1,1
AGAP002300,3,AGAP002300__SITE01;AGAP002300__SITE02;AGAP002300__SITE03,3,9690,1,1,1,0.25319829424307,10,1,2
AGAP002300,3,AGAP002300__SITE01;AGAP002300__SITE02;AGAP002300__SITE04,3,9691,1,1,1,0.252665245202559,10,1,3
AGAP002300,3,AGAP002300__SITE01;AGAP002300__SITE03;AGAP002300__SITE04,3,9691,1,1,1,0.910980810234541,10,1,4
AGAP002300,3,AGAP002300__SITE02;AGAP002300__SITE03;AGAP002300__SITE05,3,9695,1,1,1,0.27452025586354,10,1,5
AGAP002300,3,AGAP002300__SITE02;AGAP002300__SITE04;AGAP002300__SITE05,3,9695,1,1,1,0.273987206823028,10,1,6
AGAP002300,3,AGAP002300__SITE01;AGAP002300__SITE02;AGAP002300__SITE05,3,9739,1,1,1,0.254264392324094,10,1,7
AGAP002300,3,AGAP002300__SITE01;AGAP002300__SITE03;AGAP002300__SITE05,3,9739,1,1,1,0.909914712153518,10,1,8
AGAP002300,3,AGAP002300__SITE01;AGAP002300__SITE04;AGAP002300__SITE05,3,9739,1,1,1,0.908848614072495,10,1,9
AGAP002300,3,AGAP002300__SITE02;AGAP002300__SITE03;AGAP002300__SITE04,3,9647,0.993603411513859,0.972142425810904,1,0.27452025586354,10,0.987804774651587,10
AGAP002475,2,AGAP002475__SITE01;AGAP002475__SITE05,2,460,1,1,1,0.862473347547974,10,1,1
AGAP002475,2,AGAP002475__SITE01;AGAP002475__SITE04,2,319,0.999466950959488,0.996557971014493,1,0.893923240938166,10,0.998647561880041,2
AGAP002475,2,AGAP002475__SITE04;AGAP002475__SITE05,2,164,0.997334754797441,0.988073192239859,1,0.769189765458422,10,0.994822810550422,3
AGAP002475,2,AGAP002475__SITE01;AGAP002475__SITE02,2,77,0.995735607675906,0.979775176514307,1,0.316631130063966,10,0.991373917559836,4
AGAP002475,2,AGAP002475__SITE01;AGAP002475__SITE03,2,78,0.995735607675906,0.979775176514307,1,0.316631130063966,10,0.991373917559836,5
AGAP002475,2,AGAP002475__SITE03;AGAP002475__SITE04,2,264,0.931769722814499,0.861482720178372,0.5,0.284648187633262,10,0.867506649742211,6
AGAP002475,2,AGAP002475__SITE02;AGAP002475__SITE04,2,265,0.931769722814499,0.861482720178372,0.5,0.284648187633262,10,0.867506649742211,7
AGAP002475,2,AGAP002475__SITE03;AGAP002475__SITE05,2,405,0.897121535181237,0.774443342151676,0.7,0.288379530916844,10,0.840605923754245,8
AGAP002475,2,AGAP002475__SITE02;AGAP002475__SITE05,2,406,0.897121535181237,0.774443342151676,0.7,0.288379530916844,10,0.840605923754245,9
AGAP002475,2,AGAP002475__SITE02;AGAP002475__SITE03,2,24,0.317697228144989,0.0720238095238095,0,0.317697228144989,10,0.212225479744136,10
AGAP002475,3,AGAP002475__SITE01;AGAP002475__SITE02;AGAP002475__SITE05,3,460,1,1,1,0.287313432835821,10,1,1
AGAP002475,3,AGAP002475__SITE01;AGAP002475__SITE03;AGAP002475__SITE05,3,460,1,1,1,0.287313432835821,10,1,2
AGAP002475,3,AGAP002475__SITE01;AGAP002475__SITE04;AGAP002475__SITE05,3,460,1,1,1,0.764392324093817,10,1,3
AGAP002475,3,AGAP002475__SITE03;AGAP002475__SITE04;AGAP002475__SITE05,3,405,0.999466950959488,0.997172619047619,1,0.257462686567164,10,0.998831956289979,4
AGAP002475,3,AGAP002475__SITE02;AGAP002475__SITE04;AGAP002475__SITE05,3,406,0.999466950959488,0.997172619047619,1,0.257462686567164,10,0.998831956289979,5
AGAP002475,3,AGAP002475__SITE01;AGAP002475__SITE02;AGAP002475__SITE04,3,319,0.999466950959488,0.996557971014493,1,0.283582089552239,10,0.998647561880041,6
AGAP002475,3,AGAP002475__SITE01;AGAP002475__SITE03;AGAP002475__SITE04,3,319,0.999466950959488,0.996557971014493,1,0.283582089552239,10,0.998647561880041,7
AGAP002475,3,AGAP002475__SITE01;AGAP002475__SITE02;AGAP002475__SITE03,3,78,0.995735607675906,0.979775176514307,1,0.316631130063966,10,0.991373917559836,8
AGAP002475,3,AGAP002475__SITE02;AGAP002475__SITE03;AGAP002475__SITE04,3,265,0.931769722814499,0.861482720178372,0.5,0.284648187633262,10,0.867506649742211,9
AGAP002475,3,AGAP002475__SITE02;AGAP002475__SITE03;AGAP002475__SITE05,3,406,0.897121535181237,0.774443342151676,0.7,0.288379530916844,10,0.840605923754245,10
AGAP003594,2,AGAP003594__SITE02;AGAP003594__SITE03,2,51,1,1,1,0.963752665245203,10,1,1
AGAP003594,2,AGAP003594__SITE02;AGAP003594__SITE04,2,51,1,1,1,0.963752665245203,10,1,2
AGAP003594,2,AGAP003594__SITE01;AGAP003594__SITE02,2,69,1,1,1,0.971748400852879,10,1,3
AGAP003594,2,AGAP003594__SITE03;AGAP003594__SITE05,2,126,1,1,1,0.909914712153518,10,1,4
AGAP003594,2,AGAP003594__SITE04;AGAP003594__SITE05,2,126,1,1,1,0.909914712153518,10,1,5
AGAP003594,2,AGAP003594__SITE01;AGAP003594__SITE05,2,200,1,1,1,0.917910447761194,10,1,6
AGAP003594,2,AGAP003594__SITE01;AGAP003594__SITE03,2,97,0.994136460554371,0.988271604938272,1,0.982942430703625,10,0.992963357814104,7
AGAP003594,2,AGAP003594__SITE01;AGAP003594__SITE04,2,97,0.994136460554371,0.988271604938272,1,0.982942430703625,10,0.992963357814104,8
AGAP003594,2,AGAP003594__SITE03;AGAP003594__SITE04,2,23,0.98454157782516,0.968442760942761,1,0.98454157782516,10,0.981257774977924,9
AGAP003594,2,AGAP003594__SITE02;AGAP003594__SITE05,2,154,0.989872068230277,0.939039692701665,0.8,0.914712153518124,10,0.955635148748666,10
AGAP003594,3,AGAP003594__SITE02;AGAP003594__SITE03;AGAP003594__SITE04,3,51,1,1,1,0.963752665245203,10,1,1
AGAP003594,3,AGAP003594__SITE01;AGAP003594__SITE02;AGAP003594__SITE03,3,97,1,1,1,0.962153518123667,10,1,2
AGAP003594,3,AGAP003594__SITE01;AGAP003594__SITE02;AGAP003594__SITE04,3,97,1,1,1,0.962153518123667,10,1,3
AGAP003594,3,AGAP003594__SITE03;AGAP003594__SITE04;AGAP003594__SITE05,3,126,1,1,1,0.909914712153518,10,1,4
AGAP003594,3,AGAP003594__SITE02;AGAP003594__SITE03;AGAP003594__SITE05,3,154,1,1,1,0.899253731343284,10,1,5
AGAP003594,3,AGAP003594__SITE02;AGAP003594__SITE04;AGAP003594__SITE05,3,154,1,1,1,0.899253731343284,10,1,6
AGAP003594,3,AGAP003594__SITE01;AGAP003594__SITE02;AGAP003594__SITE05,3,200,1,1,1,0.90724946695096,10,1,7
AGAP003594,3,AGAP003594__SITE01;AGAP003594__SITE03;AGAP003594__SITE05,3,200,1,1,1,0.908315565031983,10,1,8
AGAP003594,3,AGAP003594__SITE01;AGAP003594__SITE04;AGAP003594__SITE05,3,200,1,1,1,0.908315565031983,10,1,9
AGAP003594,3,AGAP003594__SITE01;AGAP003594__SITE03;AGAP003594__SITE04,3,97,0.994136460554371,0.988271604938272,1,0.982942430703625,10,0.992963357814104,10
AGAP003595,2,AGAP003595__SITE03;AGAP003595__SITE04,2,78,1,1,1,0.947228144989339,10,1,1
AGAP003595,2,AGAP003595__SITE04;AGAP003595__SITE05,2,211,1,1,1,0.986140724946695,10,1,2
AGAP003595,2,AGAP003595__SITE01;AGAP003595__SITE04,2,227,1,1,1,0.978144989339019,10,1,3
AGAP003595,2,AGAP003595__SITE03;AGAP003595__SITE05,2,266,1,1,1,0.947228144989339,10,1,4
AGAP003595,2,AGAP003595__SITE02;AGAP003595__SITE04,2,226,0.999466950959488,0.995940170940171,1,0.931769722814499,10,0.998462221857744,5
AGAP003595,2,AGAP003595__SITE02;AGAP003595__SITE05,2,414,0.998933901918977,0.993095461658842,1,0.932302771855011,10,0.997288979649039,6
AGAP003595,2,AGAP003595__SITE01;AGAP003595__SITE05,2,415,0.998933901918977,0.993095461658842,1,0.979211087420043,10,0.997288979649039,7
AGAP003595,2,AGAP003595__SITE02;AGAP003595__SITE03,2,171,0.998400852878465,0.990446428571429,1,0.893923240938166,10,0.996174440298507,8
AGAP003595,2,AGAP003595__SITE01;AGAP003595__SITE03,2,172,0.998400852878465,0.990446428571429,1,0.940831556503198,10,0.996174440298507,9
AGAP003595,2,AGAP003595__SITE01;AGAP003595__SITE02,2,24,0.986673773987207,0.968560250391236,1,0.936567164179104,10,0.982572339509695,10
AGAP003595,3,AGAP003595__SITE02;AGAP003595__SITE03;AGAP003595__SITE04,3,226,1,1,1,0.887526652452026,10,1,1
AGAP003595,3,AGAP003595__SITE01;AGAP003595__SITE02;AGAP003595__SITE04,3,227,1,1,1,0.930170575692964,10,1,2
AGAP003595,3,AGAP003595__SITE01;AGAP003595__SITE03;AGAP003595__SITE04,3,227,1,1,1,0.933901918976546,10,1,3
AGAP003595,3,AGAP003595__SITE03;AGAP003595__SITE04;AGAP003595__SITE05,3,266,1,1,1,0.940298507462687,10,1,4
AGAP003595,3,AGAP003595__SITE02;AGAP003595__SITE03;AGAP003595__SITE05,3,414,1,1,1,0.888059701492537,10,1,5
AGAP003595,3,AGAP003595__SITE02;AGAP003595__SITE04;AGAP003595__SITE05,3,414,1,1,1,0.92590618336887,10,1,6
AGAP003595,3,AGAP003595__SITE01;AGAP003595__SITE03;AGAP003595__SITE05,3,415,1,1,1,0.934968017057569,10,1,7
AGAP003595,3,AGAP003595__SITE01;AGAP003595__SITE04;AGAP003595__SITE05,3,415,1,1,1,0.97228144989339,10,1,8
AGAP003595,3,AGAP003595__SITE01;AGAP003595__SITE02;AGAP003595__SITE05,3,415,0.998933901918977,0.993095461658842,1,0.930703624733475,10,0.997288979649039,9
AGAP003595,3,AGAP003595__SITE01;AGAP003595__SITE02;AGAP003595__SITE03,3,172,0.998400852878465,0.990446428571429,1,0.892324093816631,10,0.996174440298507,10
AGAP003769,2,AGAP003769__SITE01;AGAP003769__SITE02,2,34,1,1,1,0.952558635394456,10,1,1
AGAP003769,2,AGAP003769__SITE01;AGAP003769__SITE04,2,126,1,1,1,0.880063965884861,10,1,2
AGAP003769,2,AGAP003769__SITE01;AGAP003769__SITE05,2,142,1,1,1,0.944029850746269,10,1,3
AGAP003769,2,AGAP003769__SITE02;AGAP003769__SITE03,2,64,0.999466950959488,0.995777777777778,1,0.968017057569296,10,0.998413503909026,4
AGAP003769,2,AGAP003769__SITE03;AGAP003769__SITE04,2,74,0.999466950959488,0.995777777777778,1,0.895522388059702,10,0.998413503909026,5
AGAP003769,2,AGAP003769__SITE03;AGAP003769__SITE05,2,90,0.999466950959488,0.995777777777778,1,0.959488272921109,10,0.998413503909026,6
AGAP003769,2,AGAP003769__SITE02;AGAP003769__SITE04,2,115,0.99680170575693,0.977838383838384,1,0.889125799573561,10,0.991432538605673,7
AGAP003769,2,AGAP003769__SITE04;AGAP003769__SITE05,2,39,0.989872068230277,0.939039692701665,0.8,0.887526652452026,10,0.955635148748666,8
AGAP003769,2,AGAP003769__SITE01;AGAP003769__SITE03,2,75,0.988805970149254,0.940861111111111,0.8,0.972814498933902,10,0.955541915422886,9
AGAP003769,2,AGAP003769__SITE02;AGAP003769__SITE05,2,131,0.98454157782516,0.899838383838384,0.8,0.965351812366738,10,0.940676461846611,10
AGAP003769,3,AGAP003769__SITE01;AGAP003769__SITE02;AGAP003769__SITE03,3,75,1,1,1,0.952558635394456,10,1,1
AGAP003769,3,AGAP003769__SITE01;AGAP003769__SITE02;AGAP003769__SITE04,3,126,1,1,1,0.862473347547974,10,1,2
AGAP003769,3,AGAP003769__SITE01;AGAP003769__SITE03;AGAP003769__SITE04,3,126,1,1,1,0.880063965884861,10,1,3
AGAP003769,3,AGAP003769__SITE01;AGAP003769__SITE02;AGAP003769__SITE05,3,142,1,1,1,0.938699360341151,10,1,4
AGAP003769,3,AGAP003769__SITE01;AGAP003769__SITE03;AGAP003769__SITE05,3,142,1,1,1,0.944029850746269,10,1,5
AGAP003769,3,AGAP003769__SITE01;AGAP003769__SITE04;AGAP003769__SITE05,3,142,1,1,1,0.860874200426439,10,1,6
AGAP003769,3,AGAP003769__SITE03;AGAP003769__SITE04;AGAP003769__SITE05,3,90,0.999466950959488,0.995777777777778,1,0.876332622601279,10,0.998413503909026,7
AGAP003769,3,AGAP003769__SITE02;AGAP003769__SITE03;AGAP003769__SITE04,3,115,0.999466950959488,0.995777777777778,1,0.877931769722814,10,0.998413503909026,8
AGAP003769,3,AGAP003769__SITE02;AGAP003769__SITE03;AGAP003769__SITE05,3,131,0.999466950959488,0.995777777777778,1,0.954157782515992,10,0.998413503909026,9
AGAP003769,3,AGAP003769__SITE02;AGAP003769__SITE04;AGAP003769__SITE05,3,131,0.997334754797441,0.98014511310286,1,0.88272921108742,10,0.992444386809323,10
AGAP004036,2,AGAP004036__SITE04;AGAP004036__SITE05,2,83,0.999466950959488,0.997172619047619,1,0.892857142857143,10,0.998831956289979,1
AGAP004036,2,AGAP004036__SITE03;AGAP004036__SITE05,2,84,0.999466950959488,0.997172619047619,1,0.893390191897655,10,0.998831956289979,2
AGAP004036,2,AGAP004036__SITE02;AGAP004036__SITE03,2,46,0.998400852878465,0.991660264618011,1,0.335287846481876,10,0.996538591112482,3
AGAP004036,2,AGAP004036__SITE01;AGAP004036__SITE03,2,125,0.998400852878465,0.991660264618011,1,0.760127931769723,10,0.996538591112482,4
AGAP004036,2,AGAP004036__SITE01;AGAP004036__SITE04,2,126,0.998400852878465,0.991660264618011,1,0.759594882729211,10,0.996538591112482,5
AGAP004036,2,AGAP004036__SITE02;AGAP004036__SITE04,2,47,0.997867803837953,0.985902688860435,1,0.335287846481876,10,0.994491488960902,6
AGAP004036,2,AGAP004036__SITE03;AGAP004036__SITE04,2,24,0.987206823027719,0.948460144927536,0.9,0.986673773987207,10,0.966862137294892,7
AGAP004036,2,AGAP004036__SITE01;AGAP004036__SITE05,2,186,0.973347547974414,0.944406365239699,0.9,0.70362473347548,10,0.957330438356558,8
AGAP004036,2,AGAP004036__SITE02;AGAP004036__SITE05,2,107,0.965351812366738,0.926625881834215,0.9,0.286780383795309,10,0.947198851970307,9
AGAP004036,2,AGAP004036__SITE01;AGAP004036__SITE02,2,102,0.773454157782516,0.66316856452726,0.2,0.344349680170576,10,0.683023064027688,10
AGAP004036,3,AGAP004036__SITE03;AGAP004036__SITE04;AGAP004036__SITE05,3,84,0.999466950959488,0.997172619047619,1,0.892857142857143,10,0.998831956289979,1
AGAP004036,3,AGAP004036__SITE02;AGAP004036__SITE03;AGAP004036__SITE05,3,107,0.999466950959488,0.997172619047619,1,0.275586353944563,10,0.998831956289979,2
AGAP004036,3,AGAP004036__SITE02;AGAP004036__SITE04;AGAP004036__SITE05,3,107,0.999466950959488,0.997172619047619,1,0.275586353944563,10,0.998831956289979,3
AGAP004036,3,AGAP004036__SITE01;AGAP004036__SITE03;AGAP004036__SITE05,3,186,0.999466950959488,0.997172619047619,1,0.692430703624734,10,0.998831956289979,4
AGAP004036,3,AGAP004036__SITE01;AGAP004036__SITE04;AGAP004036__SITE05,3,186,0.999466950959488,0.997172619047619,1,0.691897654584222,10,0.998831956289979,5
AGAP004036,3,AGAP004036__SITE02;AGAP004036__SITE03;AGAP004036__SITE04,3,47,0.998400852878465,0.991660264618011,1,0.335287846481876,10,0.996538591112482,6
AGAP004036,3,AGAP004036__SITE01;AGAP004036__SITE02;AGAP004036__SITE03,3,125,0.998400852878465,0.991660264618011,1,0.333155650319829,10,0.996538591112482,7
AGAP004036,3,AGAP004036__SITE01;AGAP004036__SITE02;AGAP004036__SITE04,3,126,0.998400852878465,0.991660264618011,1,0.333155650319829,10,0.996538591112482,8
AGAP004036,3,AGAP004036__SITE01;AGAP004036__SITE03;AGAP004036__SITE04,3,126,0.998400852878465,0.991660264618011,1,0.759594882729211,10,0.996538591112482,9
AGAP004036,3,AGAP004036__SITE01;AGAP004036__SITE02;AGAP004036__SITE05,3,186,0.973347547974414,0.944406365239699,0.9,0.284648187633262,10,0.957330438356558,10
AGAP004038,2,AGAP004038__SITE01;AGAP004038__SITE02,2,69,1,1,1,0.888059701492537,10,1,1
AGAP004038,2,AGAP004038__SITE01;AGAP004038__SITE05,2,403,1,1,1,0.821428571428571,10,1,2
AGAP004038,2,AGAP004038__SITE02;AGAP004038__SITE05,2,357,0.997334754797441,0.997867564534231,1,0.722814498933902,10,0.997761122238734,3
AGAP004038,2,AGAP004038__SITE01;AGAP004038__SITE03,2,229,0.994669509594883,0.978596364511857,1,0.0106609808102345,10,0.990380615110487,4
AGAP004038,2,AGAP004038__SITE02;AGAP004038__SITE03,2,183,0.893390191897655,0.604956501831502,0.5,0.0106609808102345,10,0.767521065688043,5
AGAP004038,2,AGAP004038__SITE03;AGAP004038__SITE05,2,197,0.826759061833689,0.646757246376812,0.2,0.0106609808102345,10,0.710082611013257,6
AGAP004038,3,AGAP004038__SITE01;AGAP004038__SITE02;AGAP004038__SITE03,3,229,1,1,1,0.0106609808102345,10,1,1
AGAP004038,3,AGAP004038__SITE01;AGAP004038__SITE02;AGAP004038__SITE05,3,403,1,1,1,0.717484008528785,10,1,2
AGAP004038,3,AGAP004038__SITE01;AGAP004038__SITE03;AGAP004038__SITE05,3,403,1,1,1,0.0106609808102345,10,1,3
AGAP004038,3,AGAP004038__SITE02;AGAP004038__SITE03;AGAP004038__SITE05,3,357,0.997334754797441,0.997867564534231,1,0.0106609808102345,10,0.997761122238734,4
AGAP004050,2,AGAP004050__SITE01;AGAP004050__SITE02,2,26,1,1,1,1,10,1,1
AGAP004050,2,AGAP004050__SITE02;AGAP004050__SITE03,2,218,1,1,1,0.909914712153518,10,1,2
AGAP004050,2,AGAP004050__SITE02;AGAP004050__SITE04,2,219,1,1,1,0.909914712153518,10,1,3
AGAP004050,2,AGAP004050__SITE01;AGAP004050__SITE03,2,221,1,1,1,0.909914712153518,10,1,4
AGAP004050,2,AGAP004050__SITE01;AGAP004050__SITE04,2,222,1,1,1,0.909914712153518,10,1,5
AGAP004050,2,AGAP004050__SITE02;AGAP004050__SITE05,2,865,1,1,1,0.610341151385928,10,1,6
AGAP004050,2,AGAP004050__SITE01;AGAP004050__SITE05,2,868,1,1,1,0.610341151385928,10,1,7
AGAP004050,2,AGAP004050__SITE04;AGAP004050__SITE05,2,669,0.982942430703625,0.941647256728779,0.9,0.537313432835821,10,0.962259635440808,8
AGAP004050,2,AGAP004050__SITE03;AGAP004050__SITE05,2,670,0.982942430703625,0.941647256728779,0.9,0.537313432835821,10,0.962259635440808,9
AGAP004050,2,AGAP004050__SITE03;AGAP004050__SITE04,2,24,0.909914712153518,0.830015432098765,0.5,0.909914712153518,10,0.844953456921741,10
AGAP004050,3,AGAP004050__SITE02;AGAP004050__SITE03;AGAP004050__SITE04,3,219,1,1,1,0.909914712153518,10,1,1
AGAP004050,3,AGAP004050__SITE01;AGAP004050__SITE02;AGAP004050__SITE03,3,221,1,1,1,0.909914712153518,10,1,2
AGAP004050,3,AGAP004050__SITE01;AGAP004050__SITE02;AGAP004050__SITE04,3,222,1,1,1,0.909914712153518,10,1,3
AGAP004050,3,AGAP004050__SITE01;AGAP004050__SITE03;AGAP004050__SITE04,3,222,1,1,1,0.909914712153518,10,1,4
AGAP004050,3,AGAP004050__SITE02;AGAP004050__SITE03;AGAP004050__SITE05,3,865,1,1,1,0.537313432835821,10,1,5
AGAP004050,3,AGAP004050__SITE02;AGAP004050__SITE04;AGAP004050__SITE05,3,865,1,1,1,0.537313432835821,10,1,6
AGAP004050,3,AGAP004050__SITE01;AGAP004050__SITE02;AGAP004050__SITE05,3,868,1,1,1,0.610341151385928,10,1,7
AGAP004050,3,AGAP004050__SITE01;AGAP004050__SITE03;AGAP004050__SITE05,3,868,1,1,1,0.537313432835821,10,1,8
AGAP004050,3,AGAP004050__SITE01;AGAP004050__SITE04;AGAP004050__SITE05,3,868,1,1,1,0.537313432835821,10,1,9
AGAP004050,3,AGAP004050__SITE03;AGAP004050__SITE04;AGAP004050__SITE05,3,670,0.982942430703625,0.941647256728779,0.9,0.537313432835821,10,0.962259635440808,10
AGAP004057,2,AGAP004057__SITE04;AGAP004057__SITE05,2,74,0.995202558635394,0.97263198757764,1,0.63592750533049,10,0.988911131454529,1
AGAP004057,2,AGAP004057__SITE03;AGAP004057__SITE05,2,95,0.995202558635394,0.97263198757764,1,0.634861407249467,10,0.988911131454529,2
AGAP004057,2,AGAP004057__SITE02;AGAP004057__SITE05,2,139,0.985607675906183,0.940812629399586,0.9,0.17910447761194,10,0.963608394363586,3
AGAP004057,2,AGAP004057__SITE01;AGAP004057__SITE05,2,140,0.985607675906183,0.940812629399586,0.9,0.17910447761194,10,0.963608394363586,4
AGAP004057,2,AGAP004057__SITE02;AGAP004057__SITE04,2,88,0.649786780383795,0.428894927536232,0.2,0.174840085287846,10,0.538540546491147,5
AGAP004057,2,AGAP004057__SITE01;AGAP004057__SITE04,2,89,0.649786780383795,0.428894927536232,0.2,0.174840085287846,10,0.538540546491147,6
AGAP004057,2,AGAP004057__SITE02;AGAP004057__SITE03,2,67,0.64818763326226,0.428894927536232,0.2,0.175373134328358,10,0.537581058218226,7
AGAP004057,2,AGAP004057__SITE01;AGAP004057__SITE03,2,68,0.64818763326226,0.428894927536232,0.2,0.175373134328358,10,0.537581058218226,8
AGAP004057,2,AGAP004057__SITE03;AGAP004057__SITE04,2,44,0.647121535181237,0.428894927536232,0.2,0.642857142857143,10,0.536941399369612,9
AGAP004057,2,AGAP004057__SITE01;AGAP004057__SITE02,2,24,0.17910447761194,0,0,0.17910447761194,10,0.107462686567164,10
AGAP004057,3,AGAP004057__SITE03;AGAP004057__SITE04;AGAP004057__SITE05,3,95,0.995202558635394,0.97263198757764,1,0.633262260127932,10,0.988911131454529,1
AGAP004057,3,AGAP004057__SITE02;AGAP004057__SITE03;AGAP004057__SITE05,3,139,0.995202558635394,0.97263198757764,1,0.175373134328358,10,0.988911131454529,2
AGAP004057,3,AGAP004057__SITE02;AGAP004057__SITE04;AGAP004057__SITE05,3,139,0.995202558635394,0.97263198757764,1,0.174840085287846,10,0.988911131454529,3
AGAP004057,3,AGAP004057__SITE01;AGAP004057__SITE03;AGAP004057__SITE05,3,140,0.995202558635394,0.97263198757764,1,0.175373134328358,10,0.988911131454529,4
AGAP004057,3,AGAP004057__SITE01;AGAP004057__SITE04;AGAP004057__SITE05,3,140,0.995202558635394,0.97263198757764,1,0.174840085287846,10,0.988911131454529,5
AGAP004057,3,AGAP004057__SITE01;AGAP004057__SITE02;AGAP004057__SITE05,3,140,0.985607675906183,0.940812629399586,0.9,0.17910447761194,10,0.963608394363586,6
AGAP004057,3,AGAP004057__SITE02;AGAP004057__SITE03;AGAP004057__SITE04,3,88,0.650852878464819,0.428894927536232,0.2,0.174840085287846,10,0.539180205339761,7
AGAP004057,3,AGAP004057__SITE01;AGAP004057__SITE03;AGAP004057__SITE04,3,89,0.650852878464819,0.428894927536232,0.2,0.174840085287846,10,0.539180205339761,8
AGAP004057,3,AGAP004057__SITE01;AGAP004057__SITE02;AGAP004057__SITE04,3,89,0.649786780383795,0.428894927536232,0.2,0.174840085287846,10,0.538540546491147,9
AGAP004057,3,AGAP004057__SITE01;AGAP004057__SITE02;AGAP004057__SITE03,3,68,0.64818763326226,0.428894927536232,0.2,0.175373134328358,10,0.537581058218226,10
AGAP004078,2,AGAP004078__SITE03;AGAP004078__SITE04,2,82,1,1,1,0.639658848614073,10,1,1
AGAP004078,2,AGAP004078__SITE02;AGAP004078__SITE04,2,255,1,1,1,0.934434968017058,10,1,2
AGAP004078,2,AGAP004078__SITE02;AGAP004078__SITE05,2,261,1,1,1,0.531982942430704,10,1,3
AGAP004078,2,AGAP004078__SITE01;AGAP004078__SITE04,2,271,1,1,1,0.899253731343284,10,1,4
AGAP004078,2,AGAP004078__SITE04;AGAP004078__SITE05,2,29,0.988805970149254,0.930225352112676,0.9,0.5863539445629,10,0.962351187723355,5
AGAP004078,2,AGAP004078__SITE01;AGAP004078__SITE05,2,277,0.967484008528785,0.936357536719856,0.8,0.529317697228145,10,0.941397666133227,6
AGAP004078,2,AGAP004078__SITE03;AGAP004078__SITE05,2,88,0.923773987206823,0.844021739130435,0.4,0.313432835820896,10,0.847470914063224,7
AGAP004078,2,AGAP004078__SITE01;AGAP004078__SITE02,2,39,0.945628997867804,0.585897435897436,0.9,0.91044776119403,10,0.833146629489913,8
